product_id,production_date,product_line,shift,operator_id,temperature_celsius,pressure_psi,humidity_percent,material_grade,production_time_minutes,dimension_length_mm,dimension_width_mm,weight_grams,defect_count,quality_score,pass_fail
3915,2024-09-26,Line_D,Night,102,74.75,150.3,42.28,A,49.08,99.49,50.48,208.16,3,87.99,Pass
3916,2024-01-08,Line_A,Evening,137,70.52,154.59,49.74,A,39.63,98.37,48.47,216.73,4,82.45,Pass
3917,2024-08-05,Line_A,Morning,129,77.94,141.64,46.95,A,34.64,102.64,50.08,213.42,4,75.35,Pass
3918,2024-12-07,Line_A,Night,123,79.95,162.97,48.65,B,59.4,99.03,48.31,203.93,0,77.67,Fail
3919,2024-06-22,Line_B,Morning,121,68.45,140.72,37.45,C,46.05,97.13,49.38,219.44,4,95.71,Pass
3920,2024-05-05,Line_B,Evening,113,78.31,152.4,25.56,A,48.73,98.98,51.41,220.52,4,71.71,Pass
3921,2024-11-10,Line_C,Evening,101,69.03,144.73,56.19,B,41.12,100.49,48.53,209.75,1,74.71,Pass
3922,2024-11-11,Line_D,Morning,129,73.01,160.65,42.98,A,47.62,100.67,49.92,184.82,2,75.78,Fail
3923,2024-02-18,Line_A,Night,148,88.25,155.68,30.08,C,41.62,97.82,48.79,202.28,0,72.12,Fail
3924,2024-12-01,Line_A,Night,107,76.41,148.22,44.89,A,42.7,101.24,50.46,212.32,4,90.57,Pass
3925,2024-08-23,Line_A,Morning,131,79.51,134.49,48.0,A,34.21,99.92,51.38,195.83,2,99.44,Pass
3926,2024-12-14,Line_D,Morning,145,76.57,153.78,45.4,B,48.59,97.1,49.3,210.48,0,74.18,Pass
3927,2024-11-12,Line_D,Night,122,74.22,151.45,47.11,A,26.49,96.66,50.32,198.98,4,93.97,Pass
3928,2024-09-12,Line_D,Morning,116,71.93,134.56,45.79,A,54.02,100.42,49.67,191.48,3,75.3,Pass
3929,2024-04-25,Line_A,Evening,128,82.4,152.04,42.42,C,60.33,99.36,48.54,202.25,1,99.21,Pass
3930,2024-10-05,Line_D,Night,144,84.61,156.59,46.41,B,41.42,98.23,50.53,179.47,0,85.21,Pass
3931,2024-03-25,Line_A,Night,139,75.27,150.65,43.77,C,52.1,98.76,50.73,203.79,3,95.43,Pass
3932,2024-04-29,Line_A,Evening,125,81.06,145.03,46.59,A,41.9,99.8,48.52,189.26,0,75.12,Pass
3933,2024-02-19,Line_D,Morning,114,79.37,163.73,48.18,A,44.94,99.75,51.3,208.67,0,96.56,Pass
3934,2024-06-12,Line_B,Night,150,74.06,168.25,49.65,B,40.57,99.76,51.91,182.96,1,72.45,Pass
3935,2024-05-27,Line_A,Night,121,75.29,138.87,41.04,A,41.61,99.7,48.66,228.73,3,70.69,Pass
3936,2024-02-12,Line_A,Night,119,72.82,160.3,50.45,A,41.61,103.94,52.07,184.65,4,91.27,Pass
3937,2024-05-15,Line_B,Morning,113,85.21,154.28,48.53,B,29.7,98.98,50.01,212.85,2,73.2,Pass
3938,2024-09-02,Line_D,Night,102,79.05,143.9,54.83,B,47.63,101.46,49.9,197.76,3,95.97,Fail
3939,2024-08-05,Line_C,Morning,136,75.16,147.88,46.55,B,29.96,101.22,52.49,207.81,0,88.64,Pass
3940,2024-10-07,Line_B,Evening,114,72.58,148.33,53.09,C,41.83,98.84,51.26,210.99,3,79.93,Pass
3941,2024-08-21,Line_D,Morning,134,77.59,160.5,27.23,B,30.76,96.6,49.06,197.0,2,78.32,Pass
3942,2024-09-19,Line_A,Morning,118,68.5,145.56,36.54,B,42.01,99.16,49.24,197.52,3,72.46,Pass
3943,2024-04-24,Line_B,Evening,124,71.22,131.69,53.9,C,47.08,96.69,50.49,197.18,2,90.6,Pass
3944,2024-12-07,Line_A,Morning,130,74.0,147.87,47.68,B,55.9,96.38,50.47,170.59,1,97.51,Pass
3945,2024-07-07,Line_B,Evening,119,72.89,159.37,36.6,B,44.61,98.98,49.94,212.51,0,92.7,Pass
3946,2024-07-15,Line_C,Night,136,73.95,161.87,46.5,A,42.62,100.16,48.94,200.62,4,88.58,Fail
3947,2024-02-07,Line_A,Evening,121,78.4,145.88,53.56,B,36.04,99.57,49.18,194.9,3,73.56,Pass
3948,2024-01-12,Line_D,Evening,119,84.7,154.76,35.13,C,38.0,96.74,49.96,198.03,1,94.83,Pass
3949,2024-05-03,Line_B,Night,126,78.57,162.05,47.25,C,54.37,97.57,47.62,193.36,3,98.96,Pass
3950,2024-02-13,Line_B,Night,135,74.23,156.53,62.51,A,48.68,100.3,50.75,169.4,1,77.88,Fail
3951,2024-11-04,Line_B,Morning,140,80.03,170.65,38.58,A,37.73,101.24,50.39,193.43,2,82.61,Fail
3952,2024-01-14,Line_A,Morning,104,75.24,163.93,37.74,C,28.68,98.33,48.6,199.89,1,70.42,Pass
3953,2024-12-13,Line_D,Morning,121,65.67,145.69,25.33,A,58.12,99.94,50.73,187.83,2,94.96,Pass
3954,2024-02-21,Line_B,Night,103,80.99,149.0,42.06,C,35.08,100.41,47.43,200.77,1,70.62,Pass
3955,2024-09-01,Line_A,Night,105,69.07,166.97,52.41,B,44.91,103.45,50.55,212.72,3,84.6,Pass
3956,2024-06-28,Line_A,Night,143,75.66,138.28,40.86,A,38.0,103.16,51.35,191.07,4,87.29,Pass
3957,2024-10-28,Line_C,Morning,129,71.01,149.32,65.81,B,36.21,101.19,50.59,178.41,0,71.67,Pass
3958,2024-05-09,Line_D,Night,119,69.3,169.03,72.26,C,46.47,95.9,50.9,200.75,4,75.27,Pass
3959,2024-04-09,Line_C,Night,117,72.77,170.31,59.44,A,51.85,102.96,51.0,206.4,1,93.73,Pass
3960,2024-10-10,Line_B,Evening,134,62.32,152.94,39.26,A,50.26,100.95,50.59,225.75,2,77.58,Pass
3961,2024-04-20,Line_A,Evening,120,71.53,133.33,47.49,C,49.79,98.7,49.92,192.72,3,91.74,Pass
3962,2024-10-14,Line_B,Night,128,77.09,146.43,40.31,A,36.81,103.94,49.52,200.51,0,92.48,Pass
3963,2024-04-01,Line_A,Morning,109,76.83,157.23,39.8,A,46.35,99.37,51.72,218.21,0,82.22,Pass
3964,2024-03-16,Line_A,Evening,103,65.64,142.08,47.75,B,47.66,104.3,50.91,187.11,3,71.91,Pass
3965,2024-07-23,Line_D,Night,110,79.85,173.45,36.58,A,33.68,97.74,51.78,208.34,1,70.32,Pass
3966,2024-01-22,Line_B,Evening,121,86.86,147.65,29.86,A,28.3,99.14,51.49,207.85,0,84.78,Pass
3967,2024-06-18,Line_D,Evening,141,83.64,163.3,33.82,A,45.41,95.88,48.24,209.27,3,72.14,Pass
3968,2024-06-05,Line_A,Morning,104,72.36,148.79,47.15,A,38.39,99.07,49.0,191.21,1,91.79,Pass
3969,2024-08-09,Line_B,Night,122,71.7,153.11,60.16,A,34.66,102.41,47.24,186.21,3,81.42,Pass
3970,2024-12-25,Line_A,Night,107,70.52,149.98,52.52,A,28.9,98.89,47.66,196.17,0,90.5,Pass
3971,2024-03-08,Line_B,Morning,112,84.13,144.37,44.11,C,39.35,98.33,47.29,199.81,4,82.24,Pass
3972,2024-06-09,Line_B,Morning,111,72.41,145.99,51.09,C,57.6,102.5,46.61,179.91,0,88.85,Pass
3973,2024-06-22,Line_C,Morning,122,71.45,157.01,44.46,A,51.89,100.32,49.64,207.8,0,94.99,Pass
3974,2024-02-07,Line_C,Night,129,79.19,147.88,53.54,A,56.72,100.27,51.76,212.6,4,96.53,Pass
3975,2024-12-01,Line_D,Evening,127,80.68,145.6,51.05,A,39.07,97.81,50.53,181.26,1,70.51,Pass
3976,2024-01-26,Line_A,Night,147,79.87,156.14,25.86,A,53.58,97.98,51.04,213.48,3,89.37,Pass
3977,2024-09-10,Line_D,Night,120,69.73,165.3,39.81,B,54.9,99.51,50.08,182.5,1,86.92,Pass
3978,2024-10-25,Line_B,Morning,114,77.47,167.15,50.45,B,56.89,96.14,50.22,189.07,1,89.11,Pass
3979,2024-10-09,Line_D,Morning,107,82.31,140.05,51.52,A,42.95,101.6,51.17,200.41,3,71.74,Pass
3980,2024-09-03,Line_B,Morning,115,75.01,142.23,41.29,A,41.17,101.22,49.76,201.45,1,72.1,Fail
3981,2024-01-11,Line_D,Night,146,76.47,162.97,27.88,B,44.3,100.84,50.19,220.31,2,84.91,Pass
3982,2024-08-25,Line_D,Morning,128,76.02,145.06,46.68,B,45.74,97.37,49.39,209.51,0,71.71,Pass
3983,2024-04-16,Line_B,Morning,143,73.65,147.63,32.74,A,34.53,101.41,48.17,204.15,2,93.29,Fail
3984,2024-11-29,Line_B,Evening,110,77.27,136.52,38.34,B,40.41,98.29,49.81,189.93,3,93.17,Pass
3985,2024-11-08,Line_D,Evening,103,79.45,157.18,56.27,A,53.9,102.48,48.24,192.51,4,73.52,Pass
3986,2024-01-01,Line_B,Morning,112,81.51,149.7,41.34,A,40.54,99.39,51.32,185.58,4,83.65,Pass
3987,2024-01-11,Line_D,Evening,113,74.72,160.62,39.34,A,45.59,100.16,50.73,192.82,3,87.85,Fail
3988,2024-06-06,Line_A,Night,139,75.34,158.04,43.98,A,48.81,101.26,52.23,225.88,3,95.78,Pass
3989,2024-03-28,Line_C,Evening,144,72.48,160.53,52.28,A,54.96,100.6,48.82,198.32,1,99.65,Pass
3990,2024-08-29,Line_B,Morning,134,82.89,160.65,43.01,C,49.83,93.59,47.94,202.73,0,70.52,Pass
3991,2024-05-11,Line_B,Night,101,72.84,146.13,56.75,A,52.45,96.55,47.71,193.39,2,84.29,Pass
3992,2024-03-26,Line_D,Night,138,74.51,149.87,37.63,A,48.46,98.43,52.36,185.96,3,94.1,Fail
3993,2024-04-19,Line_B,Evening,125,75.4,152.04,36.66,A,47.32,100.81,49.4,202.21,4,93.88,Pass
3994,2024-11-23,Line_A,Morning,119,76.04,151.08,48.78,A,51.98,103.44,47.75,202.24,0,86.26,Pass
3995,2024-04-20,Line_C,Morning,125,67.51,156.87,39.42,C,26.38,99.39,50.71,217.41,0,75.47,Fail
3996,2024-07-26,Line_C,Evening,106,77.73,145.39,48.84,A,50.65,101.62,49.5,192.66,1,86.77,Pass
3997,2024-10-15,Line_B,Evening,145,77.22,153.15,63.33,B,28.39,101.36,48.58,193.41,4,81.75,Fail
3998,2024-03-14,Line_A,Evening,104,75.79,144.23,34.86,B,40.87,97.32,52.23,188.37,0,82.27,Pass
3999,2024-11-17,Line_C,Morning,126,76.8,152.54,47.62,A,52.17,99.99,49.79,203.31,4,79.86,Pass
4000,2024-09-05,Line_C,Evening,126,74.73,153.67,52.39,C,43.69,98.8,50.85,216.07,2,74.33,Pass
4001,2024-04-17,Line_A,Evening,126,67.81,138.22,39.73,A,44.44,98.16,50.65,215.5,4,92.15,Pass
4002,2024-01-04,Line_C,Evening,114,80.47,153.54,45.1,A,46.92,103.4,54.07,225.71,0,91.25,Pass
4003,2024-08-02,Line_D,Morning,132,67.74,163.65,26.6,A,59.85,100.76,49.7,180.99,4,86.28,Pass
4004,2024-06-27,Line_A,Night,148,70.65,160.66,44.98,A,27.66,98.33,48.5,204.98,4,80.64,Pass
4005,2024-06-03,Line_C,Morning,128,81.0,138.21,37.04,A,39.23,98.81,48.98,206.72,4,94.68,Pass
4006,2024-10-15,Line_A,Morning,102,68.24,137.36,37.14,B,56.15,100.26,51.48,177.86,0,74.8,Fail
4007,2024-08-12,Line_B,Night,141,74.21,155.26,43.35,B,42.98,100.74,50.38,214.39,2,83.04,Pass
4008,2024-04-14,Line_C,Morning,145,84.07,151.52,41.41,A,43.44,96.09,49.29,165.63,4,89.61,Pass
4009,2024-03-24,Line_C,Night,121,75.36,148.48,35.08,B,50.47,102.66,50.51,196.37,2,94.64,Pass
4010,2024-03-17,Line_D,Night,146,68.11,125.1,57.51,A,35.04,100.41,51.99,175.24,0,89.49,Pass
4011,2024-07-21,Line_D,Night,114,78.76,139.74,46.18,C,52.06,98.15,52.49,245.28,3,73.53,Fail
4012,2024-12-04,Line_C,Night,137,77.25,162.91,48.15,C,42.08,104.83,50.55,198.28,4,73.04,Pass
4013,2024-08-28,Line_A,Morning,102,75.61,154.21,40.48,A,43.68,100.87,51.7,214.25,2,71.51,Pass
4014,2024-10-14,Line_C,Night,105,64.8,169.88,44.51,B,38.49,103.1,47.87,200.4,4,86.8,Fail
4015,2024-07-13,Line_D,Evening,138,81.53,158.68,28.32,C,49.04,102.49,50.93,189.39,1,77.29,Fail
4016,2024-07-23,Line_D,Night,102,83.85,153.3,36.24,A,42.47,104.04,49.73,216.61,1,74.79,Pass
4017,2024-08-01,Line_C,Night,101,74.88,134.32,56.93,A,47.2,102.12,48.28,199.5,0,72.55,Pass
4018,2024-01-19,Line_A,Morning,148,71.69,153.35,49.97,A,42.03,101.89,48.6,182.26,2,89.25,Pass
4019,2024-06-07,Line_C,Evening,122,77.67,149.1,41.14,A,44.66,101.53,48.78,190.5,2,92.6,Pass
4020,2024-07-30,Line_C,Night,141,77.73,138.74,48.13,C,40.52,102.88,50.44,184.95,4,95.73,Pass
4021,2024-02-22,Line_A,Evening,125,78.16,162.97,31.01,C,42.22,98.87,48.34,198.66,1,87.86,Pass
4022,2024-03-28,Line_A,Night,146,75.05,150.62,41.76,C,38.14,100.83,51.06,195.79,4,80.63,Pass
4023,2024-06-08,Line_A,Morning,130,77.73,154.16,45.03,A,37.08,98.9,51.45,196.89,4,84.11,Pass
4024,2024-01-09,Line_C,Evening,109,78.75,141.73,51.31,A,59.01,101.86,49.82,207.15,0,89.08,Pass
4025,2024-06-27,Line_B,Evening,137,87.82,153.62,38.53,A,46.47,99.4,49.69,240.24,3,91.39,Pass
4026,2024-03-23,Line_A,Morning,147,77.21,148.39,45.34,C,28.28,99.55,50.23,201.11,0,89.35,Pass
4027,2024-05-30,Line_C,Morning,110,75.89,172.83,43.03,B,44.06,96.19,49.26,187.78,0,98.86,Pass
4028,2024-01-25,Line_B,Morning,115,67.41,144.48,48.0,C,52.88,103.99,52.19,233.98,0,92.51,Pass
4029,2024-08-12,Line_D,Morning,149,67.84,143.03,46.89,C,31.65,97.52,46.86,222.15,4,92.52,Pass
4030,2024-07-12,Line_B,Evening,103,75.63,152.56,44.67,A,49.48,100.86,49.42,208.26,4,94.59,Pass
4031,2024-04-27,Line_A,Morning,108,74.6,147.73,47.73,A,44.51,101.23,47.65,202.06,4,83.81,Fail
4032,2024-11-18,Line_A,Evening,125,70.22,152.39,40.19,A,30.78,102.82,50.86,205.93,4,77.92,Pass
4033,2024-09-04,Line_A,Night,136,70.05,166.42,40.81,B,39.89,99.01,50.32,164.87,1,94.49,Pass
4034,2024-03-18,Line_D,Night,143,78.02,140.24,32.47,C,43.26,97.28,51.13,176.04,2,83.93,Pass
4035,2024-05-31,Line_A,Morning,146,72.11,151.13,50.63,A,34.72,101.92,50.24,213.11,1,88.22,Pass
4036,2024-02-25,Line_A,Morning,150,71.16,143.75,43.94,C,38.87,102.33,50.59,221.66,2,82.89,Pass
4037,2024-11-01,Line_C,Evening,121,69.75,143.34,36.36,B,46.83,100.74,48.69,172.9,4,81.88,Pass
4038,2024-12-22,Line_C,Evening,134,70.92,148.62,38.68,A,46.89,100.1,50.22,186.85,1,90.14,Pass
4039,2024-09-15,Line_D,Night,127,73.12,150.1,58.2,B,48.46,99.93,48.83,190.03,2,89.96,Pass
4040,2024-01-23,Line_A,Evening,109,74.89,167.8,42.92,A,39.61,97.79,50.92,185.94,3,79.27,Pass
4041,2024-06-10,Line_C,Morning,110,76.17,144.77,48.37,A,53.63,95.52,48.58,204.56,0,75.67,Pass
4042,2024-09-21,Line_A,Night,127,72.9,147.52,40.9,C,43.85,103.31,49.23,211.17,2,73.94,Pass
4043,2024-03-22,Line_A,Night,125,66.08,131.39,35.81,B,41.5,100.02,49.87,184.71,1,73.41,Fail
4044,2024-02-28,Line_B,Morning,113,69.4,154.55,45.32,A,43.08,101.64,52.3,178.7,1,94.53,Pass
4045,2024-03-06,Line_A,Evening,104,72.43,151.22,53.81,A,47.79,99.3,50.05,182.37,3,78.58,Pass
4046,2024-04-24,Line_B,Morning,116,80.16,155.95,56.8,A,47.27,99.3,53.03,193.2,2,90.36,Pass
4047,2024-10-17,Line_C,Evening,112,74.49,152.41,55.89,A,41.26,99.07,52.07,223.83,0,78.62,Pass
4048,2024-08-29,Line_A,Night,125,77.13,131.88,50.23,A,52.46,99.61,49.54,201.0,1,90.0,Pass
4049,2024-11-29,Line_B,Morning,148,82.0,167.35,49.52,A,43.25,102.26,50.61,228.93,4,99.52,Pass
4050,2024-04-18,Line_B,Night,149,74.17,153.02,37.7,A,50.4,100.27,50.83,211.89,4,71.98,Pass
4051,2024-10-30,Line_C,Night,116,74.95,153.71,45.63,A,55.86,103.36,45.58,190.61,2,89.61,Pass
4052,2024-11-04,Line_B,Morning,139,75.19,167.6,53.01,C,40.9,97.73,47.43,202.03,3,78.48,Fail
4053,2024-11-26,Line_A,Night,102,75.32,145.12,56.49,B,41.84,99.65,50.67,192.13,0,72.49,Pass
4054,2024-02-01,Line_A,Evening,109,69.79,136.15,44.46,A,36.01,99.89,50.77,183.59,2,72.37,Pass
4055,2024-07-31,Line_B,Morning,144,77.5,139.12,41.69,A,37.41,101.46,50.23,195.39,2,81.15,Fail
4056,2024-03-28,Line_A,Evening,113,75.5,149.67,37.65,A,50.31,98.6,48.33,211.87,0,86.22,Pass
4057,2024-03-02,Line_A,Evening,114,70.86,148.86,44.99,A,50.24,102.31,53.62,191.35,1,89.42,Pass
4058,2024-01-03,Line_D,Evening,112,74.13,166.26,54.41,C,30.21,101.27,50.85,196.43,4,87.03,Fail
4059,2024-09-18,Line_B,Morning,135,65.71,153.9,41.1,A,36.76,103.2,51.53,191.14,1,96.94,Pass
4060,2024-04-21,Line_C,Evening,122,67.33,135.46,50.35,A,56.01,98.99,51.4,220.27,3,74.61,Pass
4061,2024-01-12,Line_C,Morning,121,79.42,143.19,54.33,A,38.17,96.67,50.22,197.31,0,94.87,Pass
4062,2024-02-22,Line_A,Evening,148,73.92,144.05,41.81,A,42.84,101.93,50.13,195.2,1,85.85,Pass
4063,2024-05-27,Line_B,Morning,150,81.65,147.34,43.62,A,45.28,102.19,51.36,195.55,2,95.82,Pass
4064,2024-05-13,Line_A,Evening,103,75.31,142.99,55.19,B,46.23,95.37,49.22,204.91,2,82.8,Pass
4065,2024-03-24,Line_A,Night,122,76.1,137.82,47.98,A,33.26,101.13,51.46,201.31,3,84.45,Pass
4066,2024-07-02,Line_B,Evening,109,74.89,151.49,58.04,A,46.23,100.62,50.26,214.44,3,82.67,Pass
4067,2024-06-17,Line_C,Night,147,69.95,145.42,45.48,B,21.73,98.91,50.89,194.25,0,72.89,Pass
4068,2024-02-18,Line_D,Night,140,77.06,137.39,54.4,B,39.71,103.11,50.27,226.61,1,74.35,Pass
4069,2024-04-17,Line_D,Evening,142,71.65,166.04,35.9,A,42.08,99.15,48.67,189.14,2,85.53,Pass
4070,2024-07-11,Line_A,Evening,103,76.59,149.36,51.32,A,31.9,103.41,49.75,201.83,0,86.0,Pass
4071,2024-12-05,Line_D,Night,131,70.83,169.9,41.98,B,50.23,101.88,51.83,207.05,0,84.03,Pass
4072,2024-08-01,Line_C,Morning,137,78.72,161.27,34.83,A,37.63,101.43,50.97,199.71,2,70.39,Pass
4073,2024-12-25,Line_A,Evening,106,77.17,145.39,41.36,A,58.36,100.97,51.66,200.22,1,85.17,Pass
4074,2024-04-04,Line_B,Night,114,81.11,168.46,43.94,A,48.23,101.47,51.41,186.8,4,74.01,Fail
4075,2024-01-31,Line_D,Morning,119,78.62,161.06,49.7,A,42.98,98.81,49.15,210.09,3,86.99,Pass
4076,2024-06-04,Line_B,Evening,118,74.72,144.23,44.25,A,50.82,97.61,47.66,202.39,1,78.65,Pass
4077,2024-01-12,Line_C,Morning,107,82.68,146.85,29.93,B,31.53,103.4,51.27,200.41,4,99.74,Pass
4078,2024-09-28,Line_A,Night,136,76.92,152.99,42.48,B,46.4,98.87,49.75,171.49,4,80.78,Pass
4079,2024-08-12,Line_B,Evening,129,63.44,147.85,45.07,B,34.86,99.58,51.04,208.49,2,94.62,Pass
4080,2024-06-11,Line_A,Morning,103,71.96,160.31,50.24,A,51.47,97.32,52.1,209.4,4,77.37,Pass
4081,2024-02-13,Line_D,Evening,113,74.26,153.93,52.51,B,41.3,101.24,49.47,158.63,3,75.68,Pass
4082,2024-11-19,Line_A,Morning,136,81.54,160.49,39.35,B,28.07,97.88,48.86,209.6,0,76.63,Pass
4083,2024-08-13,Line_C,Morning,141,72.83,156.34,39.19,B,33.97,100.83,48.47,196.54,1,79.99,Pass
4084,2024-09-09,Line_A,Evening,125,71.55,143.21,38.64,A,44.93,99.35,49.97,175.08,3,95.47,Pass
4085,2024-08-20,Line_A,Evening,128,64.75,133.85,37.23,C,47.68,100.46,47.88,185.5,4,92.92,Pass
4086,2024-09-15,Line_D,Evening,138,81.46,142.7,32.03,A,32.41,103.38,50.53,181.45,0,83.06,Pass
4087,2024-10-13,Line_C,Night,111,82.2,171.13,48.87,C,29.99,97.73,50.6,187.26,0,75.64,Pass
4088,2024-06-28,Line_B,Evening,141,69.3,159.8,66.0,A,41.46,98.97,50.59,208.05,4,71.46,Pass
4089,2024-08-10,Line_A,Morning,109,67.9,151.19,51.95,B,57.73,98.46,47.47,208.82,3,88.56,Pass
4090,2024-04-25,Line_A,Evening,122,80.2,163.9,52.8,A,40.61,100.99,51.79,208.67,4,91.2,Pass
4091,2024-01-05,Line_B,Night,121,81.47,150.33,48.7,A,46.68,100.83,50.19,196.15,1,88.18,Pass
4092,2024-09-17,Line_C,Night,119,71.39,151.14,34.22,C,23.81,99.57,49.32,239.43,0,85.04,Pass
4093,2024-03-06,Line_B,Evening,133,73.84,153.84,42.53,A,66.56,102.35,50.97,163.16,2,99.19,Pass
4094,2024-01-15,Line_A,Morning,104,77.78,145.89,50.58,B,36.11,100.06,50.95,184.89,0,70.74,Pass
4095,2024-05-28,Line_A,Night,133,69.89,141.11,34.79,B,45.69,98.78,48.28,203.8,4,99.65,Pass
4096,2024-04-10,Line_C,Morning,145,70.47,154.37,41.14,A,30.07,102.64,49.93,189.95,4,78.29,Pass
4097,2024-09-23,Line_D,Night,116,73.29,150.21,34.53,B,48.22,99.52,49.1,195.87,2,81.49,Fail
4098,2024-08-05,Line_C,Night,144,70.02,147.63,41.02,C,40.13,99.66,49.37,200.66,2,92.58,Pass
4099,2024-02-11,Line_B,Morning,101,89.56,155.36,60.88,A,46.8,99.83,50.78,195.57,0,76.81,Pass
4100,2024-03-06,Line_C,Morning,115,81.23,146.23,57.98,B,42.55,100.45,48.69,179.31,4,91.3,Pass
4101,2024-12-15,Line_B,Night,122,73.48,157.88,46.3,A,48.71,102.37,50.83,212.41,0,79.98,Pass
4102,2024-11-12,Line_D,Morning,132,75.65,137.94,57.51,C,53.28,101.78,48.61,212.51,3,98.22,Pass
4103,2024-11-11,Line_D,Evening,137,66.98,137.24,50.37,A,33.63,101.24,51.81,223.66,4,75.15,Pass
4104,2024-04-29,Line_B,Evening,123,77.01,136.8,42.98,C,58.24,98.06,49.02,171.74,0,97.95,Pass
4105,2024-09-01,Line_A,Night,133,78.71,150.12,35.13,A,39.19,99.95,53.44,211.54,4,93.73,Pass
4106,2024-10-13,Line_B,Evening,149,71.66,136.56,42.2,B,48.54,99.72,51.22,187.05,4,75.11,Pass
4107,2024-02-17,Line_B,Night,140,72.75,167.42,42.69,A,37.82,101.12,49.71,198.16,1,81.63,Pass
4108,2024-10-14,Line_C,Morning,122,70.45,167.04,41.86,A,45.93,99.61,48.57,190.22,0,73.13,Fail
4109,2024-11-08,Line_D,Morning,140,81.92,153.96,44.1,B,41.91,102.88,50.78,185.64,4,87.99,Fail
4110,2024-09-11,Line_C,Evening,147,81.67,159.27,36.68,B,60.76,101.29,51.52,209.33,2,98.82,Pass
4111,2024-12-16,Line_A,Morning,112,76.96,141.48,34.65,C,38.68,101.18,50.93,225.2,2,72.38,Pass
4112,2024-06-03,Line_A,Evening,148,75.67,161.59,34.15,A,57.76,98.05,49.13,229.59,1,77.74,Pass
4113,2024-12-03,Line_A,Night,118,68.76,146.95,48.56,C,36.84,98.56,52.14,215.54,4,92.66,Fail
4114,2024-09-17,Line_B,Evening,132,71.41,149.5,37.35,B,57.75,98.95,50.44,183.28,0,83.75,Pass
4115,2024-01-17,Line_C,Evening,103,73.55,148.06,46.69,A,52.78,100.02,49.02,198.05,0,80.17,Pass
4116,2024-07-21,Line_B,Morning,136,71.65,142.88,45.38,A,41.97,102.38,53.32,199.18,2,88.04,Fail
4117,2024-06-14,Line_A,Morning,147,77.82,155.83,47.76,B,43.58,98.48,50.98,207.99,3,78.82,Pass
4118,2024-02-17,Line_D,Morning,146,66.81,144.59,42.25,C,46.24,96.76,50.61,211.02,4,79.87,Pass
4119,2024-08-16,Line_C,Evening,101,68.55,147.37,36.25,C,45.01,102.87,49.27,193.04,1,94.18,Pass
4120,2024-07-31,Line_B,Morning,125,71.85,127.31,58.86,B,48.22,99.08,49.95,218.76,1,81.75,Pass
4121,2024-08-03,Line_C,Night,120,67.13,153.75,39.39,C,45.92,99.87,48.78,235.3,4,91.02,Pass
4122,2024-10-31,Line_B,Evening,117,80.0,148.97,60.47,C,36.97,102.02,50.28,205.37,4,74.52,Fail
4123,2024-06-17,Line_D,Evening,149,80.7,140.61,34.29,C,40.73,102.34,50.82,191.52,1,81.96,Fail
4124,2024-01-22,Line_D,Evening,122,66.53,147.62,36.89,B,47.21,98.17,47.1,216.12,1,86.56,Pass
4125,2024-10-01,Line_A,Night,150,76.45,145.34,30.64,C,36.35,100.54,48.07,216.69,0,78.02,Pass
4126,2024-04-22,Line_D,Night,133,72.98,134.54,45.66,A,40.75,102.79,48.63,210.43,1,82.65,Pass
4127,2024-12-22,Line_B,Morning,126,74.95,166.24,50.21,B,49.22,100.08,47.74,199.95,2,92.79,Pass
4128,2024-07-21,Line_B,Morning,127,77.67,164.16,33.2,A,46.92,102.21,48.76,221.08,1,74.85,Pass
4129,2024-02-02,Line_A,Evening,134,64.7,157.14,45.24,A,42.63,100.33,52.21,185.57,1,85.02,Fail
4130,2024-03-29,Line_A,Morning,123,80.35,162.49,41.71,B,53.11,102.2,51.71,199.03,2,77.85,Pass
4131,2024-05-13,Line_D,Night,116,77.61,145.02,28.37,B,52.74,102.66,49.07,228.56,2,82.31,Fail
4132,2024-01-11,Line_D,Morning,114,80.43,149.91,44.17,A,40.27,103.47,50.83,199.68,4,81.26,Pass
4133,2024-01-27,Line_B,Morning,150,65.73,144.65,52.36,A,50.3,100.95,48.27,200.41,1,89.66,Pass
4134,2024-01-31,Line_B,Evening,141,74.83,152.52,56.72,A,37.82,99.22,52.93,203.29,2,93.02,Fail
4135,2024-03-31,Line_B,Night,114,77.68,159.54,31.66,B,47.07,100.55,49.7,186.35,0,84.99,Pass
4136,2024-06-17,Line_A,Night,145,77.18,149.25,53.18,A,46.99,100.67,46.97,182.84,3,75.0,Pass
4137,2024-02-16,Line_A,Night,126,79.27,137.11,51.41,A,45.0,100.02,53.35,191.97,2,96.06,Pass
4138,2024-03-19,Line_A,Morning,146,77.28,154.15,42.03,A,42.85,101.47,49.55,197.24,3,75.59,Fail
4139,2024-01-02,Line_C,Night,149,65.26,143.95,31.23,A,45.44,101.13,53.05,217.62,1,87.35,Pass
4140,2024-01-20,Line_C,Morning,127,80.76,159.33,47.66,B,44.87,100.57,51.38,203.94,0,85.82,Pass
4141,2024-04-15,Line_A,Evening,140,72.6,168.75,31.41,A,26.79,104.4,50.44,222.77,0,78.6,Pass
4142,2024-10-21,Line_D,Night,104,76.01,160.66,47.52,B,56.06,98.37,47.25,208.05,4,98.59,Pass
4143,2024-11-25,Line_C,Evening,109,82.77,147.84,40.29,A,50.0,100.73,50.16,212.98,4,90.3,Pass
